Date,Year,Month,WaterYear,TWtrTriquet_north_sgrassQ_level,TWtrTriquet_north_sgrassQ_flags,TWtrTriquet_north_sgrassUNESCO_Q_level,TWtrTriquet_north_sgrass,TWtrTriquet_north_sgrassMed,TWtrTriquet_north_sgrassAvg,TWtrTriquet_north_sgrassMin,TWtrTriquet_north_sgrassMax
2023-09-27,2023,Sep,2022-2023,1,,2,12.497,12.401,12.4076875,12.207,12.497
2023-09-28,2023,Sep,2022-2023,1,,2,12.401,12.405,12.4460416666667,12.304,12.594
2023-09-29,2023,Sep,2022-2023,1,,2,12.207,12.3080416666667,12.3301666666667,12.11,12.497
2023-09-30,2023,Sep,2022-2023,1,,2,12.013,12.207,12.1787083333333,11.916,12.401
2023-10-01,2023,Oct,2023-2024,1,,2,11.916,12.0049166666667,11.9756145833333,11.819,12.11
2023-10-02,2023,Oct,2023-2024,1,,2,12.11,12.013,12.0412916666667,11.916,12.207
2023-10-03,2023,Oct,2023-2024,1,,2,12.013,12.013,11.9816770833333,11.819,12.11
2023-10-04,2023,Oct,2023-2024,1,,2,12.013,11.9200416666667,11.9463125,11.819,12.013
2023-10-05,2023,Oct,2023-2024,1,,2,12.013,12.013,11.976625,11.916,12.11
2023-10-06,2023,Oct,2023-2024,1,,2,12.11,11.916,11.9473229166667,11.819,12.11
2023-10-07,2023,Oct,2023-2024,1,,2,12.013,11.9927916666667,11.9877395833333,11.819,12.207
2023-10-08,2023,Oct,2023-2024,1,,2,11.916,11.916,11.9412604166667,11.819,12.013
2023-10-09,2023,Oct,2023-2024,1,,2,11.916,11.916,11.8978125,11.819,11.916
2023-10-10,2023,Oct,2023-2024,1,,2,11.916,11.916,11.8856875,11.819,11.916
2023-10-11,2023,Oct,2023-2024,1,,2,11.819,11.916,11.9149895833333,11.819,12.207
2023-10-12,2023,Oct,2023-2024,1,,2,11.819,11.916,11.9341875,11.819,12.013
2023-10-13,2023,Oct,2023-2024,1,,2,11.916,11.9079166666667,11.8745729166667,11.819,11.916
2023-10-14,2023,Oct,2023-2024,1,,2,11.819,11.819,11.8119270833333,11.722,11.8998333333333
2023-10-15,2023,Oct,2023-2024,1,,2,11.819,11.819,11.782625,11.722,11.916
2023-10-16,2023,Oct,2023-2024,1,,2,11.916,11.819,11.83415625,11.722,12.013
2023-10-17,2023,Oct,2023-2024,1,,2,12.013,11.8715416666667,11.9089270833333,11.819,12.013
2023-10-18,2023,Oct,2023-2024,1,,2,12.207,12.11,12.1362708333333,12.013,12.207
2023-10-19,2023,Oct,2023-2024,1,,2,12.207,12.207,12.2150833333333,12.11,12.304
2023-10-20,2023,Oct,2023-2024,1,,2,12.013,12.11,12.0938333333333,11.916,12.207
2023-10-21,2023,Oct,2023-2024,1,,2,11.819,12.013,11.9826875,11.819,12.11
2023-10-22,2023,Oct,2023-2024,1,,2,11.722,11.9119583333333,11.8725520833333,11.625,12.013
2023-10-23,2023,Oct,2023-2024,1,,2,11.722,11.6937083333333,11.6249583333333,11.236,11.819
2023-10-24,2023,Oct,2023-2024,1,,2,10.357,11.2400833333333,11.26434375,10.357,11.6735
2023-10-25,2023,Oct,2023-2024,1,,2,10.748,10.748,10.7522395833333,10.161,11.139
2023-10-26,2023,Oct,2023-2024,1,,2,10.161,10.4712916666667,10.54053125,10.161,10.944
2023-10-27,2023,Oct,2023-2024,1,,2,10.259,10.44275,10.4109583333333,9.866,10.748
2023-10-28,2023,Oct,2023-2024,1,,2,10.259,10.3651666666667,10.3815,9.965,10.651
2023-10-29,2023,Oct,2023-2024,1,,2,10.259,10.3488333333333,10.3059583333333,10.063,10.455
2023-10-30,2023,Oct,2023-2024,1,,2,10.357,10.259,10.2293958333333,9.965,10.357
2023-10-31,2023,Oct,2023-2024,1,,2,10.357,10.259,10.259,10.063,10.357
2023-11-01,2023,Nov,2023-2024,1,,2,10.259,10.357,10.2988125,10.063,10.357
2023-11-02,2023,Nov,2023-2024,1,,2,10.259,10.259,10.2855416666667,10.259,10.357
2023-11-03,2023,Nov,2023-2024,1,,2,10.259,10.259,10.2610416666667,10.259,10.357
2023-11-04,2023,Nov,2023-2024,1,,2,10.357,10.259,10.2824791666667,10.259,10.357
2023-11-05,2023,Nov,2023-2024,1,,2,10.553,10.651,10.6080208333333,10.3733333333333,10.748
2023-11-06,2023,Nov,2023-2024,1,,2,10.357,10.553,10.5632083333333,10.357,10.651
2023-11-07,2023,Nov,2023-2024,1,,2,10.455,10.5080833333333,10.4743958333333,10.259,10.651
2023-11-08,2023,Nov,2023-2024,1,,2,10.455,10.455,10.4815416666667,10.455,10.553
2023-11-09,2023,Nov,2023-2024,1,,2,10.553,10.4509166666667,10.4274375,10.357,10.651
2023-11-10,2023,Nov,2023-2024,1,,2,10.651,10.3610833333333,10.4111041666667,10.259,10.651
2023-11-11,2023,Nov,2023-2024,1,,2,10.651,10.651,10.6179583333333,10.357,10.748
2023-11-12,2023,Nov,2023-2024,1,,2,10.357,10.3488333333333,10.3580208333333,10.161,10.651
2023-11-13,2023,Nov,2023-2024,1,,2,10.259,10.161,10.1803958333333,10.063,10.357
2023-11-14,2023,Nov,2023-2024,1,,2,10.357,10.161,10.1620208333333,9.965,10.455
2023-11-15,2023,Nov,2023-2024,1,,2,10.357,10.0875,10.1260416666667,9.768,10.553
2023-11-16,2023,Nov,2023-2024,1,,2,10.161,10.1855,10.11175,9.669,10.357
2023-11-17,2023,Nov,2023-2024,1,,2,10.063,10.063,10.0681041666667,9.965,10.259
2023-11-18,2023,Nov,2023-2024,1,,2,9.965,10.063,10.0476666666667,9.866,10.259
2023-11-19,2023,Nov,2023-2024,1,,2,9.965,10.1569166666667,10.1365,9.965,10.357
2023-11-20,2023,Nov,2023-2024,1,,2,9.768,9.7925,9.84573958333333,9.669,10.063
2023-11-21,2023,Nov,2023-2024,1,,2,10.161,10.553,10.38540625,9.768,10.651
2023-11-22,2023,Nov,2023-2024,1,,2,9.669,10.1528333333333,10.1412916666667,9.571,10.651
2023-11-23,2023,Nov,2023-2024,1,,2,9.669,9.92370833333333,9.86802083333333,9.373,10.259
2023-11-24,2023,Nov,2023-2024,1,,2,9.571,9.768,9.7585625,9.571,9.965
2023-11-25,2023,Nov,2023-2024,1,,2,9.373,9.66491666666667,9.65695833333333,9.373,9.866
2023-11-26,2023,Nov,2023-2024,1,,2,9.275,9.373,9.41754166666667,9.176,9.768
2023-11-27,2023,Nov,2023-2024,1,,2,9.077,9.275,9.29102083333334,8.978,9.472
2023-11-28,2023,Nov,2023-2024,1,,2,9.176,9.221375,9.19957291666667,8.978,9.373
2023-11-29,2023,Nov,2023-2024,1,,2,9.176,9.176,9.16358333333333,9.077,9.373
2023-11-30,2023,Nov,2023-2024,1,,2,9.176,9.081125,9.122375,9.077,9.176
2023-12-01,2023,Dec,2023-2024,1,,2,9.373,9.373,9.35053125,9.1925,9.373
2023-12-02,2023,Dec,2023-2024,1,,2,9.571,9.960875,9.7819375,9.373,10.063
2023-12-03,2023,Dec,2023-2024,1,,2,9.373,9.373,9.47810416666667,9.275,9.965
2023-12-04,2023,Dec,2023-2024,1,,2,9.472,9.472,9.56340625,9.373,9.866
2023-12-05,2023,Dec,2023-2024,1,,2,10.161,10.0915833333333,9.95301041666667,9.472,10.161
2023-12-06,2023,Dec,2023-2024,1,,2,9.176,10.0589166666667,9.91940625,9.176,10.161
2023-12-07,2023,Dec,2023-2024,1,,2,8.978,9.55041666666667,9.38558333333333,8.978,9.768
2023-12-08,2023,Dec,2023-2024,1,,2,9.472,9.373,9.32079166666666,8.978,9.669
2023-12-09,2023,Dec,2023-2024,1,,2,8.978,8.978,9.03264583333333,8.978,9.43916666666667
2023-12-10,2023,Dec,2023-2024,1,,2,9.176,9.077,9.0543125,8.978,9.176
2023-12-11,2023,Dec,2023-2024,1,,2,8.68,8.978,8.93970833333333,8.68,9.176
2023-12-12,2023,Dec,2023-2024,1,,2,8.68,8.68,8.7068125,8.481,8.879
2023-12-13,2023,Dec,2023-2024,1,,2,8.879,8.68,8.70071875,8.581,8.879
2023-12-14,2023,Dec,2023-2024,1,,2,8.68,8.581,8.61780208333333,8.282,9.077
2023-12-15,2023,Dec,2023-2024,1,,2,8.68,8.585125,8.59095833333333,8.382,8.779
2023-12-16,2023,Dec,2023-2024,1,,2,8.581,8.581,8.56940625,8.382,8.68
2023-12-17,2023,Dec,2023-2024,1,,2,8.382,8.481,8.47921875,8.382,8.581
2023-12-18,2023,Dec,2023-2024,1,,2,8.382,8.382,8.3879375,8.282,8.581
2023-12-19,2023,Dec,2023-2024,1,,2,8.382,8.382,8.402625,8.382,8.481
2023-12-20,2023,Dec,2023-2024,1,,2,8.581,8.481,8.45646875,8.382,8.581
2023-12-21,2023,Dec,2023-2024,1,,2,8.779,8.581,8.6078125,8.581,8.779
2023-12-22,2023,Dec,2023-2024,1,,2,8.581,8.779,8.7605625,8.581,8.879
2023-12-23,2023,Dec,2023-2024,1,,2,8.68,8.48516666666667,8.51961458333333,8.382,8.68
2023-12-24,2023,Dec,2023-2024,1,,2,9.176,8.581,8.63545833333333,8.282,9.176
2023-12-25,2023,Dec,2023-2024,1,,2,8.879,8.779,8.80105208333333,8.68,9.143
2023-12-26,2023,Dec,2023-2024,1,,2,8.978,8.883125,8.89630208333333,8.581,9.077
2023-12-27,2023,Dec,2023-2024,1,,2,8.879,8.779,8.72432291666667,8.481,9.077
2023-12-28,2023,Dec,2023-2024,1,,2,8.978,8.978,8.99140625,8.879,9.077
2023-12-29,2023,Dec,2023-2024,1,,2,8.978,8.978,8.9841875,8.978,9.077
2023-12-30,2023,Dec,2023-2024,1,,2,8.879,8.879,8.90684375,8.879,8.978
2023-12-31,2023,Dec,2023-2024,1,,2,8.779,8.854,8.83420833333333,8.779,8.879
2024-01-01,2024,Jan,2023-2024,1,,2,8.68,8.68,8.72234375,8.68,8.879
2024-01-02,2024,Jan,2023-2024,1,,2,8.481,8.581,8.60776041666667,8.481,8.68
2024-01-03,2024,Jan,2023-2024,1,,2,8.481,8.585125,8.6054375,8.481,8.779
2024-01-04,2024,Jan,2023-2024,1,,2,8.879,8.6305,8.64260416666666,8.481,8.879
2024-01-05,2024,Jan,2023-2024,1,,2,8.581,8.779,8.844375,8.581,9.077
2024-01-06,2024,Jan,2023-2024,1,,2,8.382,8.63875,8.68215625,8.382,8.978
2024-01-07,2024,Jan,2023-2024,1,,2,8.481,8.57683333333333,8.52136458333333,8.082,8.779
2024-01-08,2024,Jan,2023-2024,1,,2,8.382,8.282,8.32438541666667,8.082,8.68
2024-01-09,2024,Jan,2023-2024,1,,2,8.779,8.19033333333334,8.35009375,8.082,8.879
2024-01-10,2024,Jan,2023-2024,1,,2,8.182,8.386125,8.32948958333333,7.882,8.7625
2024-01-11,2024,Jan,2023-2024,1,,2,6.978,7.61920833333333,7.56397916666667,6.775,8.282
2024-01-12,2024,Jan,2023-2024,1,,2,7.079,7.12483333333333,7.16213541666666,6.064,8.182
2024-01-13,2024,Jan,2023-2024,1,,2,7.28,7.23791666666667,7.19188541666667,6.775,7.381
2024-01-14,2024,Jan,2023-2024,1,,2,7.179,7.179,7.14248958333333,6.674,7.28
2024-01-15,2024,Jan,2023-2024,1,,2,7.179,7.10816666666667,7.07439583333333,6.877,7.179
2024-01-16,2024,Jan,2023-2024,1,,2,6.978,7.079,7.03244791666667,6.775,7.179
2024-01-17,2024,Jan,2023-2024,1,,2,6.775,6.94854166666667,6.95271875,6.775,7.079
2024-01-18,2024,Jan,2023-2024,1,,2,6.877,6.674,6.68564583333334,6.471,6.877
2024-01-19,2024,Jan,2023-2024,1,,2,6.978,7.00745833333333,7.10488541666667,6.877,7.481
2024-01-20,2024,Jan,2023-2024,1,,2,7.381,7.179,7.16467708333334,6.978,7.381
2024-01-21,2024,Jan,2023-2024,1,,2,7.381,7.28,7.2716875,7.079,7.381
2024-01-22,2024,Jan,2023-2024,1,,2,7.381,7.28,7.31575,7.179,7.481
2024-01-23,2024,Jan,2023-2024,1,,2,7.582,7.381,7.39761458333334,7.28,7.582
2024-01-24,2024,Jan,2023-2024,1,,2,7.582,7.481,7.50010416666666,7.381,7.682
2024-01-25,2024,Jan,2023-2024,1,,2,7.882,7.682,7.67239583333333,7.381,7.882
2024-01-26,2024,Jan,2023-2024,1,,2,7.682,7.682,7.746625,7.682,7.983
2024-01-27,2024,Jan,2023-2024,1,,2,7.882,7.83620833333333,7.83008333333333,7.682,7.983
2024-01-28,2024,Jan,2023-2024,1,,2,7.983,7.983,7.95855208333333,7.782,8.082
2024-01-29,2024,Jan,2023-2024,1,,2,8.282,8.23616666666667,8.21430208333333,7.9995,8.282
2024-01-30,2024,Jan,2023-2024,1,,2,8.382,8.382,8.36414583333334,8.182,8.481
2024-01-31,2024,Jan,2023-2024,1,,2,8.382,8.382,8.36945833333334,8.282,8.481
2024-02-01,2024,Feb,2023-2024,1,,2,8.282,8.35283333333333,8.33720833333333,8.282,8.382
2024-02-02,2024,Feb,2023-2024,1,,2,7.983,8.31116666666667,8.29351041666667,7.983,8.382
2024-02-03,2024,Feb,2023-2024,1,,2,7.983,8.053125,8.06360416666667,7.682,8.282
2024-02-04,2024,Feb,2023-2024,1,,2,7.782,7.682,7.70484375,7.481,7.96616666666667
2024-02-05,2024,Feb,2023-2024,1,,2,7.682,7.682,7.658,7.481,7.782
2024-02-06,2024,Feb,2023-2024,1,,2,7.28,7.47266666666667,7.4645625,7.28,7.682
2024-02-07,2024,Feb,2023-2024,1,,2,7.582,7.481,7.46970833333333,7.179,7.682
2024-02-08,2024,Feb,2023-2024,1,,2,7.28,7.481,7.46135416666667,7.28,7.682
2024-02-09,2024,Feb,2023-2024,1,,2,7.381,7.381,7.36090625,7.079,7.481
2024-02-10,2024,Feb,2023-2024,1,,2,7.782,7.381,7.42905208333333,7.381,7.782
2024-02-11,2024,Feb,2023-2024,1,,2,7.782,7.5945,7.68189583333333,7.381,8.082
2024-02-12,2024,Feb,2023-2024,1,,2,7.582,7.582,7.66714583333334,7.481,7.983
2024-02-13,2024,Feb,2023-2024,1,,2,7.682,7.582,7.5785625,7.28,7.682
2024-02-14,2024,Feb,2023-2024,1,,2,7.381,7.381,7.41736458333333,6.877,7.682
2024-02-15,2024,Feb,2023-2024,1,,2,7.28,7.28,7.27267708333333,6.978,7.582
2024-02-16,2024,Feb,2023-2024,1,,2,7.481,7.431,7.34065625,7.079,7.481
2024-02-17,2024,Feb,2023-2024,1,,2,7.481,7.481,7.44141666666667,7.381,7.481
2024-02-18,2024,Feb,2023-2024,1,,2,7.682,7.48941666666667,7.52103125,7.381,7.682
2024-02-19,2024,Feb,2023-2024,1,,2,7.782,7.68616666666667,7.68289583333333,7.381,7.882
2024-02-20,2024,Feb,2023-2024,1,,2,7.782,7.782,7.75908333333333,7.682,7.782
2024-02-21,2024,Feb,2023-2024,1,,2,7.882,7.782,7.80804166666667,7.682,7.882
2024-02-22,2024,Feb,2023-2024,1,,2,7.782,7.782,7.78304166666667,7.582,7.882
2024-02-23,2024,Feb,2023-2024,1,,2,7.782,7.782,7.79866666666667,7.682,7.882
2024-02-24,2024,Feb,2023-2024,1,,2,7.882,7.682,7.72679166666667,7.682,7.882
2024-02-25,2024,Feb,2023-2024,1,,2,7.983,7.882,7.87705208333333,7.481,8.082
2024-02-26,2024,Feb,2023-2024,1,,2,7.582,7.5315,7.61473958333333,7.28,8.082
2024-02-27,2024,Feb,2023-2024,1,,2,7.381,7.381,7.46003125,7.079,7.983
2024-02-28,2024,Feb,2023-2024,1,,2,7.481,7.481,7.51354166666667,7.381,7.983
2024-02-29,2024,Feb,2023-2024,1,,2,7.381,7.481,7.49914583333333,7.381,7.582
2024-03-01,2024,Mar,2023-2024,1,,2,7.28,7.37679166666667,7.35661458333333,7.179,7.481
2024-03-02,2024,Mar,2023-2024,1,,2,7.079,7.27579166666667,7.24013541666667,7.079,7.481
2024-03-03,2024,Mar,2023-2024,1,,2,6.775,7.2295,7.23266666666667,6.775,7.582
2024-03-04,2024,Mar,2023-2024,1,,2,6.471,6.674,6.7256875,6.37,7.079
2024-03-05,2024,Mar,2023-2024,1,,2,7.079,7.079,6.95829166666667,6.268,7.179
2024-03-06,2024,Mar,2023-2024,1,,2,7.079,7.079,7.03639583333333,6.775,7.28
2024-03-07,2024,Mar,2023-2024,1,,2,7.079,7.079,7.089375,6.978,7.179
2024-03-08,2024,Mar,2023-2024,1,,2,7.782,7.582,7.42351041666667,7.079,7.782
2024-03-09,2024,Mar,2023-2024,1,,2,7.682,7.682,7.672625,7.582,7.782
2024-03-10,2024,Mar,2023-2024,1,,2,7.582,7.481,7.51358333333333,7.381,7.782
2024-03-11,2024,Mar,2023-2024,1,,2,7.481,7.38933333333333,7.48859375,7.381,7.782
2024-03-12,2024,Mar,2023-2024,1,,2,7.882,7.69033333333333,7.69026041666667,7.381,7.983
2024-03-13,2024,Mar,2023-2024,1,,2,7.582,7.87366666666667,7.77695833333333,7.481,7.983
2024-03-14,2024,Mar,2023-2024,1,,2,7.582,7.582,7.60885416666666,7.481,7.782
2024-03-15,2024,Mar,2023-2024,1,,2,7.882,7.682,7.67247916666667,7.381,7.983
2024-03-16,2024,Mar,2023-2024,1,,2,7.983,7.882,7.88955208333333,7.582,8.182
2024-03-17,2024,Mar,2023-2024,1,,2,8.282,7.88620833333333,7.94376041666667,7.882,8.282
2024-03-18,2024,Mar,2023-2024,1,,2,8.481,8.082,8.11138541666667,7.882,8.481
2024-03-19,2024,Mar,2023-2024,1,,2,8.082,8.08616666666667,8.17778125,8.082,8.581
2024-03-20,2024,Mar,2023-2024,1,,2,8.182,8.18616666666667,8.23304166666667,8.082,8.382
2024-03-21,2024,Mar,2023-2024,1,,2,8.182,8.282,8.3026875,8.182,8.581
2024-03-22,2024,Mar,2023-2024,1,,2,8.282,8.282,8.40745833333334,8.19866666666667,8.879
2024-03-23,2024,Mar,2023-2024,1,,2,8.481,8.382,8.44807291666667,8.282,8.68
2024-03-24,2024,Mar,2023-2024,1,,2,8.481,8.481,8.443875,8.382,8.481
2024-03-25,2024,Mar,2023-2024,1,,2,8.481,8.481,8.468625,8.382,8.481
2024-03-26,2024,Mar,2023-2024,1,,2,8.68,8.481,8.53701041666666,8.481,8.68
2024-03-27,2024,Mar,2023-2024,1,,2,8.68,8.68,8.692375,8.68,8.779
2024-03-28,2024,Mar,2023-2024,1,,2,8.779,8.68,8.69561458333333,8.581,8.879
2024-03-29,2024,Mar,2023-2024,1,,2,8.879,8.68,8.74514583333333,8.581,9.176
2024-03-30,2024,Mar,2023-2024,1,,2,8.978,8.879,8.88615625,8.779,9.077
2024-03-31,2024,Mar,2023-2024,1,,2,9.077,8.9285,8.92330208333333,8.779,9.077
2024-04-01,2024,Apr,2023-2024,1,,2,8.879,8.978,8.940875,8.879,9.077
2024-04-02,2024,Apr,2023-2024,1,,2,8.779,8.879,8.86545833333333,8.779,8.879
2024-04-03,2024,Apr,2023-2024,1,,2,8.779,8.779,8.76895833333333,8.581,8.879
2024-04-04,2024,Apr,2023-2024,1,,2,8.68,8.68,8.75342708333333,8.481,9.077
2024-04-05,2024,Apr,2023-2024,1,,2,8.779,8.779,8.81538541666667,8.68,9.176
2024-04-06,2024,Apr,2023-2024,1,,2,8.68,8.779,8.80503125,8.68,8.978
2024-04-07,2024,Apr,2023-2024,1,,2,8.581,8.68,8.66659375000001,8.581,8.68
2024-04-08,2024,Apr,2023-2024,1,,2,8.581,8.481,8.50183333333333,8.481,8.581
2024-04-09,2024,Apr,2023-2024,1,,2,8.779,8.634625,8.68204166666666,8.481,9.077
2024-04-10,2024,Apr,2023-2024,1,,2,8.68,8.68,8.67071875,8.581,8.779
2024-04-11,2024,Apr,2023-2024,1,,2,8.68,8.68,8.6675625,8.382,8.779
2024-04-12,2024,Apr,2023-2024,1,,2,8.779,8.68,8.72434375,8.481,9.275
2024-04-13,2024,Apr,2023-2024,1,,2,9.077,8.879,8.8960625,8.68,9.176
2024-04-14,2024,Apr,2023-2024,1,,2,8.978,8.978,8.95221875,8.879,9.077
2024-04-15,2024,Apr,2023-2024,1,,2,9.077,8.978,8.98103125,8.779,9.176
2024-04-16,2024,Apr,2023-2024,1,,2,9.275,9.130625,9.184,8.978,9.472
2024-04-17,2024,Apr,2023-2024,1,,2,9.768,9.275,9.37642708333333,9.176,9.866
2024-04-18,2024,Apr,2023-2024,1,,2,9.768,9.500875,9.53779166666667,9.373,9.768
2024-04-19,2024,Apr,2023-2024,1,,2,10.455,9.59958333333333,9.72555208333333,9.472,10.553
2024-04-20,2024,Apr,2023-2024,1,,2,9.472,9.866,9.84157291666666,9.472,10.3568333333333
2024-04-21,2024,Apr,2023-2024,1,,2,9.571,9.61591666666667,9.60457291666667,9.472,9.768
2024-04-22,2024,Apr,2023-2024,1,,2,9.571,9.571,9.60975,9.373,9.866
2024-04-23,2024,Apr,2023-2024,1,,2,9.571,9.571,9.59952083333333,9.472,9.669
2024-04-24,2024,Apr,2023-2024,1,,2,9.669,9.472,9.53879166666667,9.472,9.669
2024-04-25,2024,Apr,2023-2024,1,,2,9.768,9.5955,9.68067708333333,9.571,9.965
2024-04-26,2024,Apr,2023-2024,1,,2,9.866,9.768,9.795625,9.571,9.965
2024-04-27,2024,Apr,2023-2024,1,,2,9.768,9.866,9.86933333333333,9.669,9.965
2024-04-28,2024,Apr,2023-2024,1,,2,9.669,9.669,9.63334375,9.472,9.768
2024-04-29,2024,Apr,2023-2024,1,,2,9.571,9.571,9.57795833333333,9.373,9.669
2024-04-30,2024,Apr,2023-2024,1,,2,9.866,9.669,9.62905208333333,9.373,10.063
2024-05-01,2024,May,2023-2024,1,,2,10.063,9.866,9.85594791666666,9.472,10.161
2024-05-02,2024,May,2023-2024,1,,2,10.161,10.063,10.0638333333333,9.768,10.357
2024-05-03,2024,May,2023-2024,1,,2,10.063,10.259,10.2498125,10.063,10.553
2024-05-04,2024,May,2023-2024,1,,2,10.357,10.2875833333333,10.2906458333333,9.965,10.651
2024-05-05,2024,May,2023-2024,1,,2,10.161,10.308,10.32025,10.161,10.553
2024-05-06,2024,May,2023-2024,1,,2,10.161,10.161,10.19775,10.063,10.357
2024-05-07,2024,May,2023-2024,1,,2,10.161,10.161,10.1569166666667,9.965,10.455
2024-05-08,2024,May,2023-2024,1,,2,10.063,10.161,10.1844791666667,9.965,10.357
2024-05-09,2024,May,2023-2024,1,,2,10.357,10.2549166666667,10.3393958333333,9.965,11.139
2024-05-10,2024,May,2023-2024,1,,2,10.651,10.406,10.5088125,10.161,11.139
2024-05-11,2024,May,2023-2024,1,,2,10.748,10.553,10.5803229166667,10.357,10.846
2024-05-12,2024,May,2023-2024,1,,2,10.553,10.5815833333333,10.6161354166667,10.553,10.748
2024-05-13,2024,May,2023-2024,1,,2,10.846,10.651,10.6619479166667,10.553,11.041
2024-05-14,2024,May,2023-2024,1,,2,10.651,10.553,10.5773854166667,10.357,10.846
2024-05-15,2024,May,2023-2024,1,,2,10.651,10.6224166666667,10.608125,10.553,10.651
2024-05-16,2024,May,2023-2024,1,,2,10.846,10.651,10.6629479166667,10.455,10.846
2024-05-17,2024,May,2023-2024,1,,2,10.651,10.504,10.55671875,10.063,11.139
2024-05-18,2024,May,2023-2024,1,,2,10.553,10.504,10.5068125,10.063,10.846
2024-05-19,2024,May,2023-2024,1,,2,10.161,10.4019166666667,10.4852291666667,10.063,11.041
2024-05-20,2024,May,2023-2024,1,,2,10.455,10.357,10.3722916666667,10.161,10.748
2024-05-21,2024,May,2023-2024,1,,2,10.161,10.4264166666667,10.4742083333333,10.161,10.846
2024-05-22,2024,May,2023-2024,1,,2,10.259,10.4100833333333,10.463875,10.063,11.139
2024-05-23,2024,May,2023-2024,1,,2,10.259,10.357,10.3365833333333,10.063,10.553
2024-05-24,2024,May,2023-2024,1,,2,10.357,10.357,10.3988541666667,10.259,10.651
2024-05-25,2024,May,2023-2024,1,,2,10.357,10.357,10.3365833333333,10.161,10.455
2024-05-26,2024,May,2023-2024,1,,2,10.357,10.357,10.3733333333333,10.259,10.455
2024-05-27,2024,May,2023-2024,1,,2,10.455,10.357,10.3845625,10.357,10.455
2024-05-28,2024,May,2023-2024,1,,2,10.748,10.455,10.5130104166667,10.357,10.846
2024-05-29,2024,May,2023-2024,1,,2,10.846,10.748,10.7492083333333,10.651,10.944
2024-05-30,2024,May,2023-2024,1,,2,10.748,10.748,10.7534375,10.553,10.846
2024-05-31,2024,May,2023-2024,1,,2,10.748,10.748,10.727875,10.553,10.846
2024-06-01,2024,Jun,2023-2024,1,,2,10.944,10.7765833333333,10.8010833333333,10.748,10.944
2024-06-02,2024,Jun,2023-2024,1,,2,11.041,10.9399166666667,10.9143020833333,10.846,11.041
2024-06-03,2024,Jun,2023-2024,1,,2,11.236,10.9844166666667,11.0230104166667,10.846,11.334
2024-06-04,2024,Jun,2023-2024,1,,2,10.651,11.041,11.02084375,10.651,11.2198333333333
2024-06-05,2024,Jun,2023-2024,1,,2,10.944,10.7520833333333,10.8185520833333,10.651,11.236
2024-06-06,2024,Jun,2023-2024,1,,2,11.139,11.041,11.2134895833333,10.944,12.304
2024-06-07,2024,Jun,2023-2024,1,,2,11.334,11.334,11.3639270833333,11.041,11.819
2024-06-08,2024,Jun,2023-2024,1,,2,11.625,11.625,11.6942395833333,11.139,13.365
2024-06-09,2024,Jun,2023-2024,1,,2,11.625,11.6209583333333,11.6148541666667,11.236,12.11
2024-06-10,2024,Jun,2023-2024,1,,2,11.528,11.625,11.60378125,11.334,11.819
2024-06-11,2024,Jun,2023-2024,1,,2,11.722,11.722,11.7361458333333,11.528,12.11
2024-06-12,2024,Jun,2023-2024,1,,2,12.207,11.916,11.89065625,11.528,12.497
2024-06-13,2024,Jun,2023-2024,1,,2,12.594,12.0089583333333,12.0936770833333,11.722,12.69
2024-06-14,2024,Jun,2023-2024,1,,2,12.497,12.0695833333333,12.13715625,11.916,12.594
2024-06-15,2024,Jun,2023-2024,1,,2,12.883,12.3120416666667,12.2935208333333,11.916,12.883
2024-06-16,2024,Jun,2023-2024,1,,2,12.883,12.5575833333333,12.5836875,12.207,13.076
2024-06-17,2024,Jun,2023-2024,1,,2,12.787,12.686,12.70525,12.497,13.173
2024-06-18,2024,Jun,2023-2024,1,,2,12.98,12.7020833333333,12.71028125,12.304,13.269
2024-06-19,2024,Jun,2023-2024,1,,2,13.654,13.0679583333333,13.0870208333333,12.497,13.654
2024-06-20,2024,Jun,2023-2024,1,,2,12.594,13.0639583333333,13.0791041666667,12.594,13.5898333333333
2024-06-21,2024,Jun,2023-2024,1,,2,12.497,12.791,12.82390625,12.401,13.269
2024-06-22,2024,Jun,2023-2024,1,,2,12.883,12.795,12.8048333333333,12.5131666666667,13.076
2024-06-23,2024,Jun,2023-2024,1,,2,12.883,12.883,12.9093125,12.69,13.076
2024-06-24,2024,Jun,2023-2024,1,,2,13.269,13.076,13.1163125,12.883,13.365
2024-06-25,2024,Jun,2023-2024,1,,2,13.269,13.173,13.1567083333333,12.883,13.269
2024-06-26,2024,Jun,2023-2024,1,,2,12.98,13.0599583333333,12.9807395833333,12.497,13.2368333333333
2024-06-27,2024,Jun,2023-2024,1,,2,13.076,12.8910833333333,12.9023125,12.497,13.076
2024-06-28,2024,Jun,2023-2024,1,,2,13.269,12.98,12.98778125,12.69,13.269
2024-06-29,2024,Jun,2023-2024,1,,2,13.365,13.16075,13.1875625,12.98,13.365
2024-06-30,2024,Jun,2023-2024,1,,2,13.269,13.365,13.364,13.173,13.461
2024-07-01,2024,Jul,2023-2024,1,,2,13.75,13.365,13.42421875,13.269,13.75
2024-07-02,2024,Jul,2023-2024,1,,2,13.846,13.5539583333333,13.5425208333333,13.076,14.038
2024-07-03,2024,Jul,2023-2024,1,,2,12.883,13.457,13.4291354166667,12.497,14.134
