Date,Year,Month,WaterYear,TWtrChoked_inner_sgrassQ_level,TWtrChoked_inner_sgrassQ_flags,TWtrChoked_inner_sgrassUNESCO_Q_level,TWtrChoked_inner_sgrass,TWtrChoked_inner_sgrassMed,TWtrChoked_inner_sgrassAvg,TWtrChoked_inner_sgrassMin,TWtrChoked_inner_sgrassMax
2022-04-08,2022,Apr,2021-2022,1,,2,7.945,7.88770833333333,7.89578125,7.795,7.995
2022-04-09,2022,Apr,2021-2022,1,,2,7.82,7.86375,7.87546875,7.695,8.02
2022-04-10,2022,Apr,2021-2022,1,,2,7.92,7.92,7.90802083333333,7.82,8.02
2022-04-11,2022,Apr,2021-2022,1,,2,7.895,7.95020833333333,7.94161458333333,7.845,8.07
2022-04-12,2022,Apr,2021-2022,1,,2,7.72,7.87625,7.84005208333333,7.645,7.995
2022-04-13,2022,Apr,2021-2022,1,,2,7.77,7.68875,7.68327083333333,7.519,7.845
2022-04-14,2022,Apr,2021-2022,1,,2,7.92,7.76375,7.76989583333333,7.569,7.97
2022-04-15,2022,Apr,2021-2022,1,,2,7.995,7.79708333333333,7.83380208333333,7.695,8.02
2022-04-16,2022,Apr,2021-2022,1,,2,7.97,7.9325,7.91557291666666,7.77,7.995
2022-04-17,2022,Apr,2021-2022,1,,2,7.97,7.88875,7.8840625,7.77,7.995
2022-04-18,2022,Apr,2021-2022,1,,2,7.895,7.87,7.87598958333333,7.795,7.97
2022-04-19,2022,Apr,2021-2022,1,,2,7.82,7.83770833333333,7.84317708333333,7.795,7.97
2022-04-20,2022,Apr,2021-2022,1,,2,7.895,7.87,7.86348958333333,7.77,7.97
2022-04-21,2022,Apr,2021-2022,1,,2,8.07,7.98354166666667,7.96140625,7.82,8.145
2022-04-22,2022,Apr,2021-2022,1,,2,8.07,8.05541666666667,8.05333333333333,7.945,8.22
2022-04-23,2022,Apr,2021-2022,1,,2,8.17,8.18458333333333,8.17052083333333,8.02,8.27
2022-04-24,2022,Apr,2021-2022,1,,2,8.22,8.23354166666667,8.22416666666666,8.145,8.27
2022-04-25,2022,Apr,2021-2022,1,,2,8.12,8.17,8.17104166666667,8.12,8.245
2022-04-26,2022,Apr,2021-2022,1,,2,8.17,8.11479166666667,8.1215625,8.045,8.27
2022-04-27,2022,Apr,2021-2022,1,,2,8.22,8.11895833333333,8.13145833333333,8.02,8.27
2022-04-28,2022,Apr,2021-2022,1,,2,8.22,8.18979166666667,8.1730625,8.07,8.344
2022-04-29,2022,Apr,2021-2022,1,,2,8.295,8.195,8.21861458333333,8.12,8.344
2022-04-30,2022,Apr,2021-2022,1,,2,8.543,8.29075,8.30752083333333,8.145,8.568
2022-05-01,2022,May,2021-2022,1,,2,8.916,8.469,8.50571875,8.344,8.916
2022-05-02,2022,May,2021-2022,1,,2,8.841,8.65445833333333,8.68496875,8.469,8.941
2022-05-03,2022,May,2021-2022,1,,2,8.568,8.42525,8.48396875,8.145,8.891
2022-05-04,2022,May,2021-2022,1,,2,8.419,8.519,8.52121875,8.419,8.568
2022-05-05,2022,May,2021-2022,1,,2,8.593,8.469,8.48575,8.419,8.593
2022-05-06,2022,May,2021-2022,1,,2,8.767,8.59925,8.65747916666667,8.469,8.866
2022-05-07,2022,May,2021-2022,1,,2,8.643,8.69695833333333,8.6876875,8.369,8.866
2022-05-08,2022,May,2021-2022,1,,2,8.891,8.850875,8.86366666666667,8.643,9.064
2022-05-09,2022,May,2021-2022,1,,2,8.767,8.86704166666667,8.87835416666667,8.668,9.114
2022-05-10,2022,May,2021-2022,1,,2,8.767,8.829875,8.8201875,8.519,8.99
2022-05-11,2022,May,2021-2022,1,,2,8.792,8.84,8.82869791666667,8.717,8.916
2022-05-12,2022,May,2021-2022,1,,2,8.891,8.85604166666667,8.84863541666667,8.717,8.99
2022-05-13,2022,May,2021-2022,1,,2,8.767,8.792,8.73466666666667,8.444,8.891
2022-05-14,2022,May,2021-2022,1,,2,9.015,8.79408333333333,8.80329166666667,8.668,9.04
2022-05-15,2022,May,2021-2022,1,,2,8.965,8.80970833333333,8.80722916666667,8.668,9.00266666666667
2022-05-16,2022,May,2021-2022,1,,2,8.916,8.82695833333333,8.84303125,8.742,8.99
2022-05-17,2022,May,2021-2022,1,,2,8.841,8.81695833333333,8.81682291666667,8.668,8.965
2022-05-18,2022,May,2021-2022,1,,2,8.841,8.813875,8.799625,8.742,8.841
2022-05-19,2022,May,2021-2022,1,,2,8.817,8.86395833333333,8.86077083333334,8.742,8.99
2022-05-20,2022,May,2021-2022,1,,2,9.163,8.97545833333333,8.98327083333333,8.767,9.262
2022-05-21,2022,May,2021-2022,1,,2,9.287,9.16304166666667,9.15277083333333,8.891,9.41
2022-05-22,2022,May,2021-2022,1,,2,9.485,9.35058333333333,9.37035416666667,9.163,9.534
2022-05-23,2022,May,2021-2022,1,,2,9.509,9.503,9.534125,9.435,9.731
2022-05-24,2022,May,2021-2022,1,,2,9.361,9.40295833333333,9.4031875,9.163,9.558
2022-05-25,2022,May,2021-2022,1,,2,9.534,9.42354166666667,9.47332291666667,9.312,9.657
2022-05-26,2022,May,2021-2022,1,,2,9.41,9.50904166666667,9.50270833333333,9.361,9.558
2022-05-27,2022,May,2021-2022,1,,2,9.583,9.40195833333333,9.43219791666667,8.965,9.682
2022-05-28,2022,May,2021-2022,1,,2,9.805,9.61108333333333,9.627,9.485,9.805
2022-05-29,2022,May,2021-2022,1,,2,9.731,9.65595833333333,9.65058333333333,9.435,9.805
2022-05-30,2022,May,2021-2022,1,,2,9.879,9.46,9.49414583333334,9.139,9.928
2022-05-31,2022,May,2021-2022,1,,2,10.712,9.805,9.79969791666667,9.336,10.712
2022-06-01,2022,Jun,2021-2022,1,,2,10.124,9.79454166666667,9.90129166666666,9.583,10.712
2022-06-02,2022,Jun,2021-2022,1,,2,10.124,9.783375,9.79283333333333,9.41,10.149
2022-06-03,2022,Jun,2021-2022,1,,2,10.32,9.88583333333333,9.91385416666667,9.558,10.32
2022-06-04,2022,Jun,2021-2022,1,,2,10.271,10.0782083333333,10.1301770833333,9.829,10.443
2022-06-05,2022,Jun,2021-2022,1,,2,10.345,9.89016666666667,9.98820833333333,9.706,10.369
2022-06-06,2022,Jun,2021-2022,1,,2,10.663,10.6874583333333,10.7345833333333,9.928,11.783
2022-06-07,2022,Jun,2021-2022,1,,2,9.558,10.2600416666667,10.3625104166667,9.558,10.883
2022-06-08,2022,Jun,2021-2022,1,,2,10.761,10.4774583333333,10.4108229166667,9.56216666666667,11.686
2022-06-09,2022,Jun,2021-2022,1,,2,10.956,11.0869583333333,10.9635520833333,10.173,11.443
2022-06-10,2022,Jun,2021-2022,1,,2,10.614,10.9945416666667,10.9578333333333,10.614,11.297
2022-06-11,2022,Jun,2021-2022,1,,2,10.443,10.7890833333333,10.8493645833333,10.443,11.224
2022-06-12,2022,Jun,2021-2022,1,,2,10.81,10.717875,10.7947604166667,10.4551666666667,11.273
2022-06-13,2022,Jun,2021-2022,1,,2,10.712,10.46,10.4888958333333,9.829,11.102
2022-06-14,2022,Jun,2021-2022,1,,2,10.663,10.6305416666667,10.6623229166667,10.247,11.029
2022-06-15,2022,Jun,2021-2022,1,,2,10.712,10.5848333333333,10.5777395833333,10.271,10.956
2022-06-16,2022,Jun,2021-2022,1,,2,10.956,10.5030416666667,10.5273333333333,10.149,10.956
2022-06-17,2022,Jun,2021-2022,1,,2,10.761,10.8419583333333,10.8454479166667,10.394,11.321
2022-06-18,2022,Jun,2021-2022,1,,2,10.271,10.5996666666667,10.5782291666667,10.001,11.078
2022-06-19,2022,Jun,2021-2022,1,,2,10.98,10.5325833333333,10.5207604166667,9.928,10.98
2022-06-20,2022,Jun,2021-2022,1,,2,11.394,11.3515,11.3573958333333,10.369,12.437
2022-06-21,2022,Jun,2021-2022,1,,2,11.734,12.1374583333333,11.959375,10.785,12.678
2022-06-22,2022,Jun,2021-2022,1,,2,10.1,11.7654583333333,11.7582916666667,10.1,12.485
2022-06-23,2022,Jun,2021-2022,1,,2,10.198,10.580625,10.4915,9.879,10.956
2022-06-24,2022,Jun,2021-2022,1,,2,10.443,10.3220416666667,10.2880729166667,9.952,10.687
2022-06-25,2022,Jun,2021-2022,1,,2,10.075,10.4815416666667,10.4572083333333,9.977,10.785
2022-06-26,2022,Jun,2021-2022,1,,2,9.903,10.253125,10.2111875,9.829,10.516
2022-06-27,2022,Jun,2021-2022,1,,2,10.345,10.0114583333333,10.03,9.756,10.345
2022-06-28,2022,Jun,2021-2022,1,,2,10.1,10.2242916666667,10.1904479166667,9.756,10.785
2022-06-29,2022,Jun,2021-2022,1,,2,12.364,10.2694166666667,10.4585208333333,9.608,12.389
2022-06-30,2022,Jun,2021-2022,1,,2,11.88,10.8590416666667,11.0129583333333,9.706,12.534
2022-07-01,2022,Jul,2021-2022,1,,2,10.492,10.1826666666667,10.2665,9.78,11.872
2022-07-02,2022,Jul,2021-2022,1,,2,10.247,10.0599166666667,10.0743020833333,9.583,10.516
2022-07-03,2022,Jul,2021-2022,1,,2,10.736,10.1855,10.1193020833333,9.682,10.736
2022-07-04,2022,Jul,2021-2022,1,,2,11.637,10.6913333333333,10.6915104166667,9.952,11.783
2022-07-05,2022,Jul,2021-2022,1,,2,10.614,11.5855833333333,11.6061145833333,10.565,12.727
2022-07-06,2022,Jul,2021-2022,1,,2,10.001,10.362125,10.73109375,10.001,12.485
2022-07-07,2022,Jul,2021-2022,1,,2,10.1,10.5741666666667,10.5055729166667,9.928,11.2
2022-07-08,2022,Jul,2021-2022,1,,2,10.565,10.57125,10.7248854166667,10.1,11.637
2022-07-09,2022,Jul,2021-2022,1,,2,11.224,12.5125416666667,12.3603229166667,10.32,13.714
2022-07-10,2022,Jul,2021-2022,1,,2,12.63,13.5295416666667,13.3759375,11.224,14.721
2022-07-11,2022,Jul,2021-2022,1,,2,12.485,12.9289583333333,12.98671875,12.461,13.642
2022-07-12,2022,Jul,2021-2022,1,,2,12.243,12.389875,12.380125,11.053,12.992
2022-07-13,2022,Jul,2021-2022,1,,2,13.112,11.9974166666667,12.1579479166667,11.516,13.209
2022-07-14,2022,Jul,2021-2022,1,,2,13.257,12.7109583333333,12.64034375,11.904,13.257
2022-07-15,2022,Jul,2021-2022,1,,2,12.823,12.926,12.9507291666667,12.558,13.305
2022-07-16,2022,Jul,2021-2022,1,,2,12.316,12.4719583333333,12.44753125,11.953,12.968
2022-07-17,2022,Jul,2021-2022,1,,2,11.929,12.1192916666667,12.1398229166667,11.637,12.582
2022-07-18,2022,Jul,2021-2022,1,,2,12.316,11.817125,11.80821875,11.492,12.316
2022-07-19,2022,Jul,2021-2022,1,,2,11.492,12.4510416666667,12.3296458333333,11.394,12.799
2022-07-20,2022,Jul,2021-2022,1,,2,11.492,11.5410416666667,11.555375,11.248,11.977
2022-07-21,2022,Jul,2021-2022,1,,2,11.394,11.686,11.7690833333333,11.346,12.389
2022-07-22,2022,Jul,2021-2022,1,,2,11.686,11.7265416666667,11.7490208333333,11.394,12.219
2022-07-23,2022,Jul,2021-2022,1,,2,11.613,11.686,11.7149479166667,11.419,12.098
2022-07-24,2022,Jul,2021-2022,1,,2,11.029,11.286,11.292375,10.883,11.5806666666667
2022-07-25,2022,Jul,2021-2022,1,,2,10.761,11.048125,11.0475416666667,10.736,11.346
2022-07-26,2022,Jul,2021-2022,1,,2,10.59,10.7321666666667,10.77303125,10.443,11.224
2022-07-27,2022,Jul,2021-2022,1,,2,11.516,10.8409166666667,10.7781666666667,10.198,11.516
2022-07-28,2022,Jul,2021-2022,1,,2,11.102,11.2157083333333,11.2715208333333,10.222,13.161
2022-07-29,2022,Jul,2021-2022,1,,2,11.37,11.06125,10.9904375,10.222,12.122
2022-07-30,2022,Jul,2021-2022,1,,2,11.078,10.707,10.7703958333333,10.173,11.492
2022-07-31,2022,Jul,2021-2022,1,,2,11.175,10.6689166666667,10.6488229166667,10.075,11.224
2022-08-01,2022,Aug,2021-2022,1,,2,10.369,10.3018333333333,10.55,10.001,11.273
2022-08-02,2022,Aug,2021-2022,1,,2,10.614,10.34475,10.2824270833333,9.928,10.614
2022-08-03,2022,Aug,2021-2022,1,,2,12.147,10.9418333333333,11.1072604166667,10.369,12.147
2022-08-04,2022,Aug,2021-2022,1,,2,10.418,11.774125,11.9323020833333,10.369,13.449
2022-08-05,2022,Aug,2021-2022,1,,2,10.247,11.155875,11.0473645833333,10.222,11.832
2022-08-06,2022,Aug,2021-2022,1,,2,10.32,10.674,10.6722395833333,10.222,10.98
2022-08-07,2022,Aug,2021-2022,1,,2,10.001,10.782125,10.73746875,10.001,11.346
2022-08-08,2022,Aug,2021-2022,1,,2,9.756,10.4940416666667,10.5233854166667,9.756,11.2
2022-08-09,2022,Aug,2021-2022,1,,2,10.001,10.1265416666667,10.10503125,9.608,10.492
2022-08-10,2022,Aug,2021-2022,1,,2,11.127,10.5581666666667,10.7376666666667,9.46,12.727
2022-08-11,2022,Aug,2021-2022,1,,2,10.883,11.1183333333333,11.17275,10.075,13.04
2022-08-12,2022,Aug,2021-2022,1,,2,10.663,10.507125,10.535,9.928,11.151
2022-08-13,2022,Aug,2021-2022,1,,2,12.944,10.85225,10.97534375,9.952,12.944
2022-08-14,2022,Aug,2021-2022,1,,2,13.594,12.051625,12.1384375,10.663,13.594
2022-08-15,2022,Aug,2021-2022,1,,2,11.783,12.5112083333333,12.5076979166667,10.98,13.642
2022-08-16,2022,Aug,2021-2022,1,,2,12.558,11.8438333333333,11.82809375,10.663,12.678
2022-08-17,2022,Aug,2021-2022,1,,2,12.34,12.4127916666667,12.223375,10.712,13.377
2022-08-18,2022,Aug,2021-2022,1,,2,10.932,11.7939583333333,11.5897291666667,10.541,12.534
2022-08-19,2022,Aug,2021-2022,1,,2,11.419,11.776625,11.7716145833333,10.98,13.016
2022-08-20,2022,Aug,2021-2022,1,,2,11.71,12.2865833333333,12.3416979166667,11.346,13.329
2022-08-21,2022,Aug,2021-2022,1,,2,11.102,13.1374583333333,12.88,10.81,15.581
2022-08-22,2022,Aug,2021-2022,1,,2,10.907,12.3405,12.03784375,10.394,14.122
2022-08-23,2022,Aug,2021-2022,1,,2,10.736,11.1450833333333,11.0848854166667,10.345,11.734
2022-08-24,2022,Aug,2021-2022,1,,2,11.053,10.995375,10.9923020833333,10.1,11.662
2022-08-25,2022,Aug,2021-2022,1,,2,11.346,11.162375,11.0565104166667,9.928,12.05
2022-08-26,2022,Aug,2021-2022,1,,2,11.419,11.0487083333333,10.9558645833333,9.756,11.71
2022-08-27,2022,Aug,2021-2022,1,,2,10.932,10.6415,10.6550104166667,9.903,11.443
2022-08-28,2022,Aug,2021-2022,1,,2,12.92,11.6365,11.5149375,9.903,13.016
2022-08-29,2022,Aug,2021-2022,1,,2,13.257,12.7870833333333,12.8194479166667,12.195,13.401
2022-08-30,2022,Aug,2021-2022,1,,2,13.112,12.8455416666667,12.76734375,11.54,13.305
2022-08-31,2022,Aug,2021-2022,1,,2,12.074,12.3520833333333,12.308625,11.053,13.161
2022-09-01,2022,Sep,2021-2022,1,,2,12.461,12.0171666666667,12.06821875,11.273,12.534
2022-09-02,2022,Sep,2021-2022,1,,2,12.461,12.2219583333333,12.1809583333333,11.321,12.654
2022-09-03,2022,Sep,2021-2022,1,,2,13.233,12.7380416666667,12.8248958333333,12.268,13.449
2022-09-04,2022,Sep,2021-2022,1,,2,13.401,13.478,13.4345416666667,12.944,13.786
2022-09-05,2022,Sep,2021-2022,1,,2,13.762,13.778,13.6859270833333,13.088,14.002
2022-09-06,2022,Sep,2021-2022,1,,2,13.618,13.687,13.6852291666667,13.233,14.05
2022-09-07,2022,Sep,2021-2022,1,,2,12.847,13.716,13.6251770833333,12.847,13.882
2022-09-08,2022,Sep,2021-2022,1,,2,11.856,12.96,12.8930104166667,11.759,13.401
2022-09-09,2022,Sep,2021-2022,1,,2,11.565,11.27975,11.4076979166667,10.296,12.558
2022-09-10,2022,Sep,2021-2022,1,,2,11.37,11.4735,11.4813020833333,10.81,12.074
2022-09-11,2022,Sep,2021-2022,1,,2,11.613,11.4015833333333,11.43828125,10.98,11.953
2022-09-12,2022,Sep,2021-2022,1,,2,11.492,11.666875,11.5729270833333,10.541,12.243
2022-09-13,2022,Sep,2021-2022,1,,2,11.37,11.50075,11.3935416666667,10.418,12.147
2022-09-14,2022,Sep,2021-2022,1,,2,12.727,11.5504583333333,11.5984479166667,10.956,12.727
2022-09-15,2022,Sep,2021-2022,1,,2,13.137,11.9950833333333,11.9384166666667,10.858,13.137
2022-09-16,2022,Sep,2021-2022,1,,2,13.016,12.165875,12.25053125,11.321,13.57
2022-09-17,2022,Sep,2021-2022,1,,2,11.078,12.2575416666667,12.2150208333333,11.053,13.522
2022-09-18,2022,Sep,2021-2022,1,,2,11.224,11.71,11.609875,11.0861666666667,11.904
2022-09-19,2022,Sep,2021-2022,1,,2,11.224,11.698,11.6129166666667,11.175,11.904
2022-09-20,2022,Sep,2021-2022,1,,2,11.734,11.9669166666667,12.0459791666667,11.2401666666667,12.727
2022-09-21,2022,Sep,2021-2022,1,,2,11.151,12.0953333333333,12.0361770833333,11.151,12.678
2022-09-22,2022,Sep,2021-2022,1,,2,12.461,12.6120416666667,12.3651041666667,11.151,13.449
2022-09-23,2022,Sep,2021-2022,1,,2,11.54,12.2485,12.27059375,10.932,13.305
2022-09-24,2022,Sep,2021-2022,1,,2,12.727,11.9407916666667,11.97928125,10.81,13.112
2022-09-25,2022,Sep,2021-2022,1,,2,12.871,12.1798333333333,12.2972083333333,10.907,13.161
2022-09-26,2022,Sep,2021-2022,1,,2,12.654,11.9195,12.0416354166667,10.883,12.896
2022-09-27,2022,Sep,2021-2022,1,,2,12.171,11.7717916666667,11.80778125,11.151,12.654
2022-09-28,2022,Sep,2021-2022,1,,2,12.389,11.7786666666667,11.8229166666667,11.248,12.654
2022-09-29,2022,Sep,2021-2022,1,,2,12.799,12.1546666666667,12.23875,11.297,13.329
2022-09-30,2022,Sep,2021-2022,1,,2,11.686,12.1240833333333,12.1424270833333,10.81,13.064
2022-10-01,2022,Oct,2022-2023,1,,2,11.856,11.7970416666667,11.743375,10.785,12.195
2022-10-02,2022,Oct,2022-2023,1,,2,10.907,11.6717083333333,11.5836354166667,10.834,11.953
2022-10-03,2022,Oct,2022-2023,1,,2,10.761,11.2800833333333,11.2502708333333,10.761,11.492
2022-10-04,2022,Oct,2022-2023,1,,2,11.029,11.2179166666667,11.1739583333333,10.736,11.443
2022-10-05,2022,Oct,2022-2023,1,,2,11.224,11.2089583333333,11.22553125,10.638,11.807
2022-10-06,2022,Oct,2022-2023,1,,2,11.078,11.341625,11.2465208333333,10.516,11.759
2022-10-07,2022,Oct,2022-2023,1,,2,10.81,10.8747083333333,10.815875,10.075,11.419
2022-10-08,2022,Oct,2022-2023,1,,2,10.663,10.5979166666667,10.5843645833333,9.854,10.956
2022-10-09,2022,Oct,2022-2023,1,,2,10.467,10.2199583333333,10.2155833333333,9.879,10.6385
2022-10-10,2022,Oct,2022-2023,1,"MV:13 of 24 missing",3,,10.2429166666667,10.3390841090146,10.075,10.8584204779856
